sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg
192.168.2.183,54.145.5.46,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,54.145.5.46,IPV4-TCP,2024-10-25 23:37:03.436824,2024-10-25 23:37:03.527719,1729892223.436824,1729892223.527719,20.941279,21.032174,0.090896,1,1,41,52,41,52,41,52,41.0,52.0,3608.522,4576.662,1,0,1,0,1,0,1.0,0.0,,,128.0,242.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,188.0,0.0,0.0,,0.091,,0.091,,0.090895
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:03.452986,2024-10-25 23:37:03.948629,1729892223.452986,1729892223.948629,20.957441,21.453084,0.495644,212,200,108112,28412,1502,1502,74,74,509.962,142.06,1744994.742,458587.304,107264,27612,1498,1498,70,70,505.962,138.06,0.0023422184713643873,0.002490667841542306,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:03.572030,2024-10-25 23:37:04.066660,1729892223.57203,1729892224.06666,21.076485,21.571115,0.494631,153,122,7203,7112,128,206,40,40,47.078,58.295,116498.999,115027.194,891,2040,88,166,0,0,5.824,16.721,0.0032453223278647975,0.0040712809759723256,128.0,64.0,0.895,1.0,0.0,0.0,0.203,0.27,0.209,0.303,0.105,0.131,0.072,0.0,7140.261,4028.475,0.0,0.0,0.158,0.207,0.0,0.001,0.016168,0.019319
192.0.76.3,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,192.0.76.3,192.168.2.183,IPV4-TCP,2024-10-25 23:37:03.606659,2024-10-25 23:37:03.673336,1729892223.606659,1729892223.673336,21.111114,21.177791,0.066678,2,2,279,343,239,268,40,75,139.5,171.5,33474.262,41152.946,199,263,199,228,0,35,99.5,131.5,0.06028914451599121,0.01912403106689453,58.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,80.0,512.5,0.0,0.0,0.048,0.013,0.006,0.013,0.026971,0.012736
108.128.104.19,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,108.128.104.19,192.168.2.183,IPV4-TCP,2024-10-25 23:37:03.624455,2024-10-25 23:37:04.045872,1729892223.624455,1729892224.045872,21.12891,21.550327,0.421418,36,28,19572,2588,1500,172,40,40,543.667,92.429,371545.593,49129.368,18132,1468,1460,132,0,0,503.667,52.429,0.01133859498160226,0.015608036959612812,247.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.607,0.0,0.0,0.0,0.0,415.0,511.893,0.0,0.0,0.077,0.03,0.0,0.0,0.020644,0.00478
13.227.219.57,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,13.227.219.57,192.168.2.183,IPV4-TCP,2024-10-25 23:37:03.832217,2024-10-25 23:37:04.052987,1729892223.832217,1729892224.052987,21.336672,21.557442,0.220771,40,13,45437,1547,1480,542,40,40,1135.925,119.0,1646483.467,56058.057,43837,1027,1440,502,0,0,1095.925,79.0,0.005496073991824419,0.018397510051727295,248.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.275,0.538,0.0,0.0,0.0,0.0,146.8,515.769,0.0,0.0,0.009,0.079,0.0,0.0,0.005899,0.018755
192.168.2.183,34.149.211.227,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,34.149.211.227,IPV4-TCP,2024-10-25 23:37:03.901333,2024-10-25 23:37:03.969276,1729892223.901333,1729892223.969276,21.405788,21.473731,0.067944,5,3,3459,547,1452,467,40,40,691.8,182.333,407277.433,64406.116,3259,427,1412,427,0,0,651.8,142.333,0.016985714435577393,0.0036314725875854492,128.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.333,0.0,0.0,0.0,0.0,511.8,723.667,0.0,0.0,0.055,0.013,0.055,0.006,0.054601,0.008342
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:03.959152,2024-10-25 23:37:04.455301,1729892223.959152,1729892224.455301,21.463607,21.959756,0.49615,106,105,49570,8731,1502,162,74,74,467.642,83.152,799274.311,140779.988,49146,8311,1498,158,70,70,463.642,79.152,0.0047252291724795385,0.00412096197788532,,,,,,,,,,,,,,,,,,,,,,,,
129.125.2.64,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,129.125.2.64,192.168.2.183,IPV4-TCP,2024-10-25 23:37:03.990435,2024-10-25 23:37:04.417109,1729892223.990435,1729892224.417109,21.49489,21.921564,0.426675,72,17,86551,11499,1500,1500,40,40,1202.097,676.412,1622799.069,215601.975,83671,10819,1460,1460,0,0,1162.097,636.412,0.005852971278445821,0.025954261422157288,248.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.153,0.235,0.0,0.0,0.0,0.0,22739.014,64118.588,0.0,0.0,0.015,0.304,0.0,0.0,0.007842,0.038003
192.168.2.183,54.194.210.74,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,54.194.210.74,IPV4-TCP,2024-10-25 23:37:04.048440,2024-10-25 23:37:04.432297,1729892224.04844,1729892224.432297,21.552895,21.936752,0.383858,8,72,738,101388,261,1500,40,40,92.25,1408.167,15380.687,2113031.316,418,98508,221,1460,0,0,52.25,1368.167,0.05143141746520996,0.004504506017120791,128.0,247.0,1.0,1.0,0.0,0.0,0.0,0.0,0.375,0.056,0.0,0.0,0.0,0.0,512.0,470.167,0.0,0.0,0.001,0.332,0.0,0.0,0.000721,0.055275
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:04.100795,2024-10-25 23:37:04.409409,1729892224.100795,1729892224.409409,21.60525,21.913864,0.308615,172,129,8678,6686,128,220,40,40,50.453,51.829,224953.41,173316.259,1426,1154,88,180,0,0,8.291,8.946,0.001792514533327337,0.002392718568444252,128.0,64.0,0.82,1.0,0.0,0.0,0.087,0.116,0.36,0.147,0.18,0.24,0.023,0.0,11986.715,7191.023,0.0,0.0,0.137,0.177,0.0,0.0,0.019986,0.013428
108.141.15.7,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,108.141.15.7,192.168.2.183,IPV4-TCP,2024-10-25 23:37:04.263435,2024-10-25 23:37:04.330217,1729892224.263435,1729892224.330217,21.76789,21.834672,0.066783,7,6,1929,2836,1500,1480,40,40,275.571,472.667,231076.779,339727.188,1649,2596,1460,1440,0,0,235.571,432.667,0.009791811307271322,0.003235626220703125,51.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.286,0.667,0.0,0.0,0.0,0.0,893.286,517.0,0.0,0.0,0.051,0.002,0.008,0.0,0.018452,0.000847
192.168.2.183,54.205.31.73,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,54.205.31.73,IPV4-TCP,2024-10-25 23:37:04.366944,2024-10-25 23:37:04.513212,1729892224.366944,1729892224.513212,21.871399,22.017667,0.146269,6,3,2903,834,929,278,40,278,483.833,278.0,158776.072,45614.621,2663,714,889,238,0,238,443.833,238.0,0.029253578186035155,0.0014339685440063477,128.0,246.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,63011.0,65535.0,0.0,0.0,0.053,0.093,0.04,0.09,0.04873,0.091296
192.168.2.183,2.16.106.140,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,2.16.106.140,IPV4-TCP,2024-10-25 23:37:04.512089,2024-10-25 23:37:04.525511,1729892224.512089,1729892224.525511,22.016544,22.029966,0.013423,4,6,160,366,40,79,40,40,40.0,61.0,95358.625,218132.855,0,126,0,39,0,0,0.0,21.0,0.004446665445963542,0.0026586055755615234,128.0,57.0,1.0,1.0,0.0,0.0,0.0,0.333,0.0,0.667,0.0,0.0,0.0,0.0,511.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101,0.000229
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:04.527137,2024-10-25 23:37:04.723287,1729892224.527137,1729892224.723287,22.031592,22.227742,0.196151,7,5,620,370,113,74,74,74,88.571,74.0,25286.633,15090.41,592,350,109,70,70,70,84.571,70.0,0.0326916774113973,0.04743474721908569,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:04.729927,2024-10-25 23:37:04.806841,1729892224.729927,1729892224.806841,22.234382,22.311296,0.076915,20,16,1067,712,88,52,40,40,53.35,44.5,110979.893,74055.936,207,0,48,0,0,0,10.35,0.0,0.002407525715075041,0.0050304571787516275,128.0,64.0,0.75,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.375,0.0,0.0,16444.75,11093.125,0.0,0.0,0.008,0.002,0.0,0.001,0.001651,0.001537
192.168.2.183,54.194.210.74,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,54.194.210.74,IPV4-TCP,2024-10-25 23:37:04.853228,2024-10-25 23:37:04.854019,1729892224.853228,1729892224.854019,22.357683,22.358474,0.000792,1,10,40,12267,40,1500,40,78,40.0,1226.7,404124.889,123935000.385,0,11867,0,1460,0,38,0.0,1186.7,,0.0,128.0,247.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,513.0,482.0,0.0,0.0,0.001,,0.001,,0.000791,
192.168.2.183,37.157.3.20,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,37.157.3.20,IPV4-TCP,2024-10-25 23:37:04.947193,2024-10-25 23:37:05.068038,1729892224.947193,1729892225.068038,22.451648,22.572493,0.120846,6,4,1834,860,1500,688,40,40,305.667,215.0,121410.641,56931.926,1594,700,1460,648,0,0,265.667,175.0,0.024169015884399413,0.018126964569091797,128.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,512.5,651.0,0.0,0.0,0.054,0.023,0.043,0.001,0.048377,0.015341
131.153.151.115,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,131.153.151.115,192.168.2.183,IPV4-TCP,2024-10-25 23:37:04.956345,2024-10-25 23:37:05.101036,1729892224.956345,1729892225.101036,22.4608,22.605491,0.144692,4,5,678,3873,558,1500,40,40,169.5,774.6,37486.526,214137.631,518,3673,518,1460,0,0,129.5,734.6,8.368492126464844e-05,0.03617274761199951,51.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.0,0.0,0.0,357.75,510.6,0.0,0.0,0.093,0.051,0.093,0.051,0.09277,0.05124
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:05.074942,2024-10-25 23:37:05.439377,1729892225.074942,1729892225.439377,22.579397,22.943832,0.364436,60,80,4680,6972,86,122,74,74,78.0,87.15,102734.1,153047.467,4440,6652,82,118,70,70,74.0,83.15,0.006144034660468667,0.004593429686147956,,,,,,,,,,,,,,,,,,,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:05.250825,2024-10-25 23:37:05.692083,1729892225.250825,1729892225.692083,22.75528,23.196538,0.441259,30,11,1606,500,88,52,40,40,53.533,45.455,29116.69,9064.972,226,0,48,0,0,0,7.533,0.0,0.01521579150495858,0.03529829978942871,128.0,64.0,0.5,1.0,0.0,0.0,0.0,0.0,0.333,0.0,0.5,0.455,0.0,0.0,32376.5,13397.636,0.0,0.0,0.016,0.002,0.0,0.001,0.004264,0.001262
192.168.2.183,192.168.2.25,98:2c:bc:16:7e:16,de:0d:62:55:c1:6d,192.168.2.183,192.168.2.25,IPV4-TCP,2024-10-25 23:37:05.628924,2024-10-25 23:37:05.691699,1729892225.628924,1729892225.691699,23.133379,23.196154,0.062776,2,1,190,150,150,150,40,150,95.0,150.0,24213.023,19115.544,110,110,110,110,0,110,55.0,110.0,0.0627751350402832,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,511.5,1207.0,0.0,0.0,0.051,0.012,0.051,0.012,0.051082,0.011693
192.168.2.183,52.212.60.183,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,52.212.60.183,IPV4-TCP,2024-10-25 23:37:05.845445,2024-10-25 23:37:05.867151,1729892225.845445,1729892225.867151,23.3499,23.371606,0.021707,1,1,41,52,41,52,41,52,41.0,52.0,15110.26,19164.233,1,0,1,0,1,0,1.0,0.0,,,128.0,245.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,769.0,0.0,0.0,,0.022,,0.022,,0.021706
18.239.94.105,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,18.239.94.105,192.168.2.183,IPV4-TCP,2024-10-25 23:37:05.854565,2024-10-25 23:37:05.864335,1729892225.854565,1729892225.864335,23.35902,23.36879,0.009771,1,1,52,41,52,41,52,41,52.0,41.0,42574.292,33568.191,0,1,0,1,0,1,0.0,1.0,,,250.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,516.0,0.0,0.0,0.01,,0.01,,0.00977,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:05.867558,2024-10-25 23:37:06.365210,1729892225.867558,1729892226.36521,23.372013,23.869665,0.497653,36,25,1588,1552,90,165,40,40,44.111,62.08,25527.825,24949.108,100,552,50,125,0,0,2.778,22.08,0.01421863010951451,0.009091089169184366,128.0,64.0,0.889,1.0,0.0,0.0,0.389,0.28,0.056,0.44,0.111,0.0,0.0,0.0,7593.722,229.0,0.0,0.0,0.053,0.042,0.001,0.001,0.027114,0.021368
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:05.927734,2024-10-25 23:37:06.408627,1729892225.927734,1729892226.408627,23.432189,23.913082,0.480894,60,81,5942,6754,516,162,74,74,99.033,83.383,98849.199,112357.369,5702,6430,512,158,70,70,95.033,79.383,0.008150731102894928,0.005857986211776733,,,,,,,,,,,,,,,,,,,,,,,,
129.125.2.64,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,129.125.2.64,192.168.2.183,IPV4-TCP,2024-10-25 23:37:05.949682,2024-10-25 23:37:06.438521,1729892225.949682,1729892226.438521,23.454137,23.942976,0.48884,33,16,30995,6124,1500,1500,40,40,939.242,382.75,507241.726,100220.949,29675,5484,1460,1460,0,0,899.242,342.75,0.015276215970516205,0.03186326026916504,248.0,128.0,1.0,1.0,0.0,0.0,0.121,0.25,0.121,0.125,0.0,0.0,0.0,0.0,25939.455,64085.5,0.0,0.0,0.013,0.441,0.011,0.0,0.011461,0.138588
192.168.2.183,37.252.172.123,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,37.252.172.123,IPV4-TCP,2024-10-25 23:37:06.020752,2024-10-25 23:37:06.022531,1729892226.020752,1729892226.022531,23.525207,23.526986,0.00178,3,2,120,157,40,86,40,71,40.0,78.5,539301.775,705586.489,0,77,0,46,0,31,0.0,38.5,0.0008009672164916992,0.000431060791015625,128.0,54.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.333,0.0,42047.667,42071.0,0.0,0.0,0.001,0.0,0.0,0.0,0.000848,0.000254
192.168.2.183,2.16.106.140,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,2.16.106.140,IPV4-TCP,2024-10-25 23:37:06.288308,2024-10-25 23:37:06.296521,1729892226.288308,1729892226.296521,23.792763,23.800976,0.008214,2,2,80,80,40,40,40,40,40.0,40.0,77915.344,77915.344,0,0,0,0,0,0,0.0,0.0,0.00017213821411132812,0.0003459453582763672,128.0,57.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,501.0,0.0,0.0,,0.008,,0.008,,0.007954
192.168.2.183,54.85.68.48,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,54.85.68.48,IPV4-TCP,2024-10-25 23:37:06.290285,2024-10-25 23:37:06.724283,1729892226.290285,1729892226.724283,23.79474,24.228738,0.433999,13,7,7749,898,1500,412,40,40,596.077,128.286,142839.082,16553.039,7217,606,1460,372,0,0,555.154,86.571,0.0324359138806661,0.05622518062591553,128.0,244.0,0.923,1.0,0.0,0.0,0.0,0.0,0.462,0.429,0.077,0.143,0.0,0.0,5414.231,3990.143,0.0,0.0,0.004,0.097,0.0,0.038,0.001725,0.07826
167.235.124.61,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,167.235.124.61,192.168.2.183,IPV4-TCP,2024-10-25 23:37:06.367171,2024-10-25 23:37:06.477574,1729892226.367171,1729892226.477574,23.871626,23.982029,0.110404,16,18,9169,6907,1500,1500,40,40,573.062,383.722,664395.851,500488.837,8505,6163,1460,1460,0,0,531.562,342.389,0.0032511234283447267,0.006494297700769761,58.0,128.0,1.0,0.889,0.0,0.0,0.0,0.0,0.625,0.333,0.125,0.111,0.0,0.0,5436.75,7593.333,0.0,0.0,0.018,0.045,0.001,0.0,0.012796,0.010396
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:06.371397,2024-10-25 23:37:06.806683,1729892226.371397,1729892226.806683,23.875852,24.311138,0.435287,36,29,1887,1256,90,52,40,40,52.417,43.31,34680.563,23083.618,363,0,50,0,0,0,10.083,0.0,0.009450510569981167,0.015488505363464355,128.0,64.0,0.806,1.0,0.0,0.0,0.139,0.034,0.444,0.0,0.194,0.276,0.0,0.0,12904.361,8221.0,0.0,0.0,0.01,0.041,0.0,0.001,0.00433,0.008978
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:06.435619,2024-10-25 23:37:06.757794,1729892226.435619,1729892226.757794,23.940074,24.262249,0.322176,7,4,530,347,86,111,74,74,75.714,86.75,13160.517,8616.414,502,331,82,107,70,70,71.714,82.75,0.05369579792022705,0.0014319419860839844,,,,,,,,,,,,,,,,,,,,,,,,
129.125.2.64,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,129.125.2.64,192.168.2.183,IPV4-TCP,2024-10-25 23:37:06.477702,2024-10-25 23:37:06.977662,1729892226.477702,1729892226.977662,23.982157,24.482117,0.499961,593,138,708303,86979,1500,1500,40,40,1194.44,630.283,11333727.858,1391772.046,684551,81411,1460,1460,0,0,1154.386,589.935,0.0008445273380021792,0.0032769641736998174,248.0,128.0,1.0,0.971,0.0,0.0,0.0,0.0,0.172,0.254,0.007,0.029,0.0,0.0,22960.182,64093.167,0.0,0.0,0.124,0.223,0.0,0.0,0.016694,0.014265
129.125.2.64,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,129.125.2.64,192.168.2.183,IPV4-TCP,2024-10-25 23:37:06.983868,2024-10-25 23:37:07.179754,1729892226.983868,1729892227.179754,24.488323,24.684209,0.195887,379,55,475454,32269,1500,1500,40,40,1254.496,586.709,19417467.094,1317860.92,460294,30069,1460,1460,0,0,1214.496,546.709,0.0005175878131200396,0.00361766638579192,248.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.174,0.2,0.0,0.0,0.0,0.0,30606.063,64110.818,0.0,0.0,0.061,0.052,0.0,0.0,0.014658,0.006326
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:07.054878,2024-10-25 23:37:07.554821,1729892227.054878,1729892227.554821,24.559333,25.059276,0.499944,377,287,262300,37667,1294,1502,74,74,695.756,131.244,4197269.943,602739.485,260792,36519,1290,1498,70,70,691.756,127.244,0.0013264760057976905,0.0017445662638524196,,,,,,,,,,,,,,,,,,,,,,,,
148.251.232.222,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,148.251.232.222,192.168.2.183,IPV4-TCP,2024-10-25 23:37:07.056350,2024-10-25 23:37:07.126893,1729892227.05635,1729892227.126893,24.560805,24.631348,0.070544,68,15,97329,12527,1500,1500,40,40,1431.309,835.133,11037528.913,1420615.898,94609,11927,1460,1460,0,0,1391.309,795.133,0.0007298206215474143,0.005038789340427944,58.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.382,0.133,0.0,0.0,0.0,0.0,699.206,513.0,0.0,0.0,0.023,0.001,0.0,0.0,0.016469,0.000305
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-TCP,2024-10-25 23:37:07.194052,2024-10-25 23:37:07.625950,1729892227.194052,1729892227.62595,24.698507,25.130405,0.431899,146,123,6122,7149,82,258,40,40,41.932,58.122,113396.851,132419.812,210,2133,42,218,0,0,1.438,17.341,0.002978607703899515,0.003434474350976162,128.0,64.0,0.959,1.0,0.0,0.0,0.295,0.439,0.082,0.301,0.041,0.065,0.164,0.0,3047.5,2113.293,0.0,0.0,0.12,0.193,0.0,0.0,0.013491,0.028428
108.128.104.19,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,108.128.104.19,192.168.2.183,IPV4-TCP,2024-10-25 23:37:07.241520,2024-10-25 23:37:07.341938,1729892227.24152,1729892227.341938,24.745975,24.846393,0.100419,14,13,7334,1306,1165,185,40,40,523.857,100.462,584271.372,104043.961,6774,786,1125,145,0,0,483.857,60.462,0.005796377475445087,0.008368174235026041,247.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.857,0.615,0.0,0.0,0.0,0.0,425.0,511.846,0.0,0.0,0.058,0.005,0.001,0.0,0.020373,0.000876
129.125.2.61,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,129.125.2.61,192.168.2.183,IPV4-TCP,2024-10-25 23:37:07.288622,2024-10-25 23:37:07.625463,1729892227.288622,1729892227.625463,24.793077,25.129918,0.336842,49,47,27853,19705,1500,1500,40,40,568.429,419.255,661508.748,467993.748,25861,17777,1460,1460,0,0,527.776,378.234,0.006765499711036682,0.007123630979786749,248.0,128.0,1.0,0.915,0.0,0.0,0.082,0.085,0.327,0.255,0.082,0.085,0.0,0.0,6879.286,64183.106,0.0,0.0,0.018,0.013,0.0,0.0,0.009931,0.00234
129.125.2.148,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,129.125.2.148,192.168.2.183,IPV4-TCP,2024-10-25 23:37:07.444365,2024-10-25 23:37:07.543854,1729892227.444365,1729892227.543854,24.94882,25.048309,0.09949,25,24,14446,9390,1500,1500,40,40,577.84,391.25,1161604.489,755050.959,13430,8406,1460,1460,0,0,537.2,350.25,0.003678788741429647,0.003918958746868631,248.0,128.0,1.0,0.917,0.0,0.0,0.08,0.083,0.32,0.25,0.08,0.083,0.0,0.0,6819.52,64115.875,0.0,0.0,0.017,0.02,0.0,0.0,0.009847,0.004195
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-UDP,2024-10-25 23:37:07.520614,2024-10-25 23:37:07.534183,1729892227.520614,1729892227.534183,25.025069,25.038638,0.01357,2,2,120,220,60,144,60,76,60.0,110.0,70743.681,129696.749,16,116,8,92,8,24,8.0,58.0,0.0003540515899658203,0.002140045166015625,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
192.168.2.183,192.168.2.254,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,192.168.2.183,192.168.2.254,IPV4-ICMP,2024-10-25 23:37:07.532099,2024-10-25 23:37:07.532099,1729892227.532099,1729892227.532099,25.036554,25.036554,1e-06,1,0,104,0,104,,104,,104.0,,832000000.0,0.0,52,0,52,,52,,52.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
167.235.124.23,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,167.235.124.23,192.168.2.183,IPV4-TCP,2024-10-25 23:37:07.533427,2024-10-25 23:37:07.684106,1729892227.533427,1729892227.684106,25.037882,25.188561,0.15068,10,11,5467,2993,1500,1500,40,40,546.7,272.091,290257.285,158906.174,5055,2541,1460,1460,0,0,505.5,231.0,0.008762333128187392,0.01506791114807129,58.0,128.0,1.0,0.909,0.0,0.0,0.0,0.0,0.6,0.455,0.1,0.091,0.0,0.0,4382.3,6306.182,0.0,0.0,0.022,0.053,0.002,0.0,0.014303,0.013435
178.32.210.226,192.168.2.183,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,178.32.210.226,192.168.2.183,IPV4-TCP,2024-10-25 23:37:07.544245,2024-10-25 23:37:07.982828,1729892227.544245,1729892227.982828,25.0487,25.487283,0.438584,30,30,12897,11990,1500,1500,40,40,429.9,399.667,235248.035,218703.88,11625,10766,1460,1460,0,0,387.5,358.867,0.013035206959165376,0.015123548178837216,54.0,128.0,1.0,0.933,0.0,0.0,0.0,0.0,0.533,0.433,0.067,0.067,0.0,0.0,1255.1,4760.6,0.0,0.0,0.09,0.128,0.001,0.0,0.013751,0.02116
34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,34:5d:9e:4a:f7:c7,98:2c:bc:16:7e:16,,,IPV6,2024-10-25 23:37:07.555094,2024-10-25 23:37:08.052126,1729892227.555094,1729892228.052126,25.059549,25.556581,0.497033,198,161,137147,23322,1502,1502,74,74,692.662,144.857,2207451.338,375379.557,136355,22678,1498,1498,70,70,688.662,140.857,0.0025230047061358613,0.003097699582576752,,,,,,,,,,,,,,,,,,,,,,,,
